Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.SelectedOutput.Trunk.JointReactionForce.L5SacrumMedioLateralForce
 5.416775000000000e+00,-6.593949545888366e+01
 5.433442000000000e+00,-6.835471156827377e+01
 5.450109000000000e+00,-6.681857798051372e+01
 5.466775999999999e+00,-7.103714364727925e+01
 5.483443000000000e+00,-7.017173432708327e+01
 5.500110000000000e+00,-7.222929852854534e+01
 5.516777000000000e+00,-7.420715092615984e+01
 5.533444000000000e+00,-7.494053475554293e+01
 5.550111000000000e+00,-6.197852363410664e+01
 5.566778000000000e+00,-5.494793321209063e+01
 5.583444999999999e+00,-4.939905330728026e+01
 5.600112000000000e+00,-5.648689202312121e+01
 5.616779000000000e+00,-5.022927098973189e+01
 5.633446000000000e+00,-5.606463291743348e+01
 5.650112999999999e+00,-6.519563242183538e+01
 5.666780000000000e+00,-6.493110682727972e+01
 5.683447000000000e+00,-4.755524545123802e+01
 5.700114000000000e+00,-7.904219197634117e+01
 5.716781000000000e+00,-9.250293755999223e+01
 5.733448000000000e+00,-1.104433142386119e+02
 5.750115000000000e+00,-1.131197349387218e+02
 5.766782000000001e+00,-1.082080401655878e+02
 5.783449000000000e+00,-8.811858718091470e+01
 5.800116000000000e+00,-8.350409123995354e+01
 5.816783000000000e+00,-8.292374516772456e+01
 5.833450000000001e+00,-8.794500371536319e+01
 5.850117000000000e+00,-1.066866670627844e+02
 5.866784000000000e+00,-9.107816161746899e+01
 5.883451000000000e+00,-8.937256738181173e+01
 5.900118000000000e+00,-8.278671126629047e+01
 5.916785000000000e+00,-9.115960684460390e+01
 5.933452000000000e+00,-1.003268464796759e+02
 5.950119000000001e+00,-1.042615881998471e+02
 5.966786000000000e+00,-1.051496926551351e+02
 5.983453000000000e+00,-1.053962484560601e+02
 6.000120000000000e+00,-1.035931715536855e+02
 6.016787000000001e+00,-1.048465380030351e+02
 6.033454000000000e+00,-1.020390011090074e+02
 6.050121000000000e+00,-8.840506492039978e+01
 6.066788000000001e+00,-7.060941305741784e+01
 6.083455000000001e+00,-5.728080480386386e+01
 6.100122000000000e+00,-3.930464595609814e+01
 6.116789000000000e+00,-3.559593456666853e+01
 6.133456000000001e+00,-5.847791123641941e+01
 6.150123000000001e+00,-6.858544210887511e+01
 6.166790000000000e+00,-6.560532721606067e+01
 6.183457000000000e+00,-7.030861980921408e+01
 6.200124000000001e+00,-8.650054226625977e+01
 6.216791000000000e+00,-8.037443803993983e+01
 6.233458000000000e+00,-8.323331209908864e+01
 6.250125000000001e+00,-8.485748316039249e+01
 6.266792000000001e+00,-1.022086674133950e+02
 6.283459000000000e+00,-1.048588148456999e+02
 6.300126000000000e+00,-1.019653245718029e+02
 6.316793000000001e+00,-9.565505205756878e+01
 6.333460000000001e+00,-8.916750953294988e+01
 6.350127000000000e+00,-8.323124658397553e+01
 6.366794000000000e+00,-7.686169749752179e+01
 6.383461000000000e+00,-7.137290985236746e+01
 6.400128000000000e+00,-6.596083720549902e+01
 6.416795000000000e+00,-5.420596636250929e+01
 6.433462000000000e+00,-5.289425028333613e+01
 6.450129000000000e+00,-5.209834717469695e+01
 6.466796000000000e+00,-5.470666670087255e+01
 6.483463000000000e+00,-5.874005621592097e+01
 6.500130000000000e+00,-5.974348090827911e+01
 6.516797000000000e+00,-6.175288738279470e+01
 6.533463999999999e+00,-6.477094156890929e+01
 6.550131000000000e+00,-6.794731005157880e+01
 6.566798000000000e+00,-7.094407691823780e+01
 6.583465000000000e+00,-7.288242462329217e+01
 6.600131999999999e+00,-7.272734270526904e+01
 6.616799000000000e+00,-7.078054299170329e+01
 6.633466000000000e+00,-6.809151941622059e+01
 6.650133000000000e+00,-7.004353949528696e+01
 6.666799999999999e+00,-6.944320345240300e+01
 6.683467000000000e+00,-5.234902939661517e+01
 6.700134000000000e+00,-3.957223574111302e+01
 6.716801000000000e+00,-2.755385527135615e+01
 6.733468000000000e+00,-3.408012517036272e+01
 6.750135000000000e+00,-4.033011143329189e+01
 6.766802000000000e+00,-5.059009632135670e+01
 6.783469000000001e+00,-7.834668527643574e+01
 6.800136000000000e+00,-8.182334467744596e+01
 6.816803000000000e+00,-8.444838092689815e+01
 6.833470000000000e+00,-8.492030784404770e+01
 6.850136999999999e+00,-8.549051261061362e+01
 6.866804000000000e+00,-8.803056208367241e+01
 6.883471000000000e+00,-9.242952500339221e+01
 6.900138000000000e+00,-9.929252820061409e+01
 6.916805000000000e+00,-8.125022784021154e+01
 6.933472000000000e+00,-4.343513742615914e+01
 6.950139000000000e+00,-3.596540037038783e+01
 6.966806000000001e+00,-3.585278702230712e+01
 6.983473000000000e+00,-3.160856815142193e+01
 7.000140000000000e+00,-3.576287947166897e+01
 7.016807000000000e+00,-4.309702913899919e+01
 7.033474000000001e+00,-4.833222076063844e+01
 7.050141000000000e+00,-5.330290025220235e+01
 7.066808000000000e+00,-4.977153826372782e+01
 7.083475000000001e+00,-8.436642884911652e+01
 7.100142000000001e+00,-9.301199514511310e+01
 7.116809000000000e+00,-9.660639395494881e+01
 7.133476000000000e+00,-8.480643905055835e+01
 7.150143000000001e+00,-6.821342762178692e+01
 7.166810000000000e+00,-5.941815991409558e+01
 7.183477000000000e+00,-5.500467561786294e+01
 7.200144000000000e+00,-5.416448838048025e+01
 7.216811000000001e+00,-4.596905436932537e+01
 7.233478000000000e+00,-6.600394676615196e+01
 7.250145000000000e+00,-7.891935595559384e+01
 7.266812000000001e+00,-8.918807687928964e+01
 7.283479000000001e+00,-9.582260788454093e+01
 7.300146000000000e+00,-1.099715974373390e+02
 7.316813000000000e+00,-1.008755227563887e+02
 7.333480000000001e+00,-8.717824160935854e+01
 7.350147000000001e+00,-7.175565577942498e+01
 7.366814000000000e+00,-6.866858181465042e+01
 7.383481000000000e+00,-7.179100064930469e+01
 7.400148000000001e+00,-7.186370521064751e+01
 7.416815000000000e+00,-7.158667403178197e+01
 7.433482000000000e+00,-6.969838872820350e+01
 7.450149000000001e+00,-8.287510227606978e+01
 7.466816000000001e+00,-7.996716297045054e+01
 7.483483000000000e+00,-7.619692546729974e+01
 7.500150000000000e+00,-6.992324273270091e+01
 7.516817000000001e+00,-7.649920653745254e+01
 7.533484000000001e+00,-7.529526309726997e+01
 7.550151000000000e+00,-5.867557259362090e+01
 7.566818000000000e+00,-5.754968834727632e+01
 7.583485000000000e+00,-6.590328621417694e+01
 7.600152000000000e+00,-7.315991517101402e+01
 7.616819000000000e+00,-6.087108442691596e+01
 7.633486000000000e+00,-6.187883198430836e+01
 7.650153000000000e+00,-6.118255116164597e+01
 7.666820000000000e+00,-6.710785917006638e+01
 7.683487000000000e+00,-6.396358188872921e+01
 7.700154000000000e+00,-6.224533460094382e+01
 7.716821000000000e+00,-6.108837572158784e+01
 7.733487999999999e+00,-6.294738700635814e+01
 7.750155000000000e+00,-6.428163617927568e+01
 7.766822000000000e+00,-6.529541274006226e+01
 7.783489000000000e+00,-6.702253487418707e+01
 7.800155999999999e+00,-5.951897730238883e+01
 7.816823000000000e+00,-7.237772330557162e+01
 7.833490000000000e+00,-7.607830256133225e+01
 7.850157000000000e+00,-7.488530504488151e+01
 7.866823999999999e+00,-7.408132255318928e+01
 7.883491000000000e+00,-7.220945020716260e+01
 7.900158000000000e+00,-7.012258520141789e+01
 7.916825000000000e+00,-6.434511105978989e+01
 7.933492000000000e+00,-5.380750945573818e+01
 7.950159000000000e+00,-4.616794879031941e+01
 7.966826000000000e+00,-3.708474396844630e+01
 7.983493000000001e+00,-4.417132156551585e+01
 8.000160000000001e+00,-6.643205923352505e+01
 8.016827000000001e+00,-6.816604436072213e+01
 8.033494000000001e+00,-3.934084610414592e+01
 8.050160999999999e+00,-3.650036591455303e+01
 8.066827999999999e+00,-2.228914329848452e+01
 8.083495000000001e+00,-3.578326360463322e-01
 8.100162000000001e+00, 7.715155358965280e+00
 8.116828999999999e+00, 7.123409349910471e+00
 8.133495999999999e+00, 1.309533340035293e+01
 8.150163000000001e+00, 9.424420262473088e+00
 8.166830000000001e+00, 2.692528933895001e+01
 8.183496999999999e+00, 1.039209647295143e+01
 8.200164000000001e+00, 1.870656368625244e+01
 8.216831000000001e+00, 3.315900759468627e+01
 8.233498000000001e+00, 2.298723142139581e+01
 8.250164999999999e+00, 2.236719273825127e+01
 8.266832000000001e+00, 1.936317732788264e+01
 8.283499000000001e+00, 1.915074440727143e+01
 8.300166000000001e+00, 2.745915904156395e+01
 8.316833000000001e+00, 4.196612984881387e+01
 8.333500000000001e+00, 8.178541444693340e+01
 8.350167000000001e+00, 8.582036381971346e+01
 8.366833999999999e+00, 8.551971450154781e+01
 8.383501000000001e+00, 1.152179978636049e+02
 8.400168000000001e+00, 1.126319697231377e+02
 8.416835000000001e+00, 9.250404665961426e+01
 8.433501999999999e+00, 1.052950879511582e+02
 8.450169000000001e+00, 9.635044088433949e+01
 8.466836000000001e+00, 8.437792434733770e+01
 8.483503000000001e+00, 9.667751686886950e+01
 8.500170000000001e+00, 6.677773993353946e+01
 8.516837000000001e+00, 9.001357040997027e+01
 8.533504000000001e+00, 7.797347348433398e+01
 8.550171000000001e+00, 7.624691699433271e+01
 8.566838000000001e+00, 6.687689233102572e+01
 8.583505000000001e+00, 7.227232949176388e+01
 8.600172000000001e+00, 6.443992375625939e+01
 8.616839000000001e+00, 6.822078427968074e+01
 8.633506000000001e+00, 6.701832892129187e+01
 8.650173000000001e+00, 6.585052768145815e+01
 8.666840000000001e+00, 6.502350200575245e+01
 8.683507000000001e+00, 6.405584866695783e+01
 8.700174000000001e+00, 6.466416398905689e+01
 8.716841000000001e+00, 6.569858839353927e+01
 8.733508000000000e+00, 6.313763997407664e+01
 8.750175000000000e+00, 6.737395035769988e+01
 8.766842000000000e+00, 7.217624410347798e+01
 8.783509000000000e+00, 6.544109265625339e+01
 8.800176000000000e+00, 5.342855676405638e+01
 8.816843000000000e+00, 5.469618633357598e+01
 8.833510000000000e+00, 5.824683205112528e+01
 8.850177000000000e+00, 5.860519839149313e+01
 8.866844000000000e+00, 6.924571189009507e+01
 8.883511000000000e+00, 5.059684550718632e+01
 8.900178000000000e+00, 2.739014494739882e+01
 8.916845000000000e+00, 3.212537247686564e+01
 8.933512000000000e+00, 3.523528017401544e+01
 8.950179000000000e+00, 3.403192275678512e+01
 8.966846000000000e+00, 4.727701436473471e+01
 8.983513000000000e+00, 4.789015085874038e+01
 9.000180000000000e+00, 5.665008121148431e+01
 9.016847000000000e+00, 5.550708067849330e+01
 9.033514000000000e+00, 7.351283401161464e+01
 9.050181000000000e+00, 8.257135003892401e+01
 9.066848000000000e+00, 7.489643538526256e+01
 9.083515000000000e+00, 7.770152142878359e+01
 9.100182000000000e+00, 6.608804341403373e+01
 9.116849000000000e+00, 2.691407388428572e+01
 9.133516000000000e+00, 3.425617334781778e+01
 9.150183000000000e+00, 3.603610094290975e+01
 9.166850000000000e+00, 3.646589288222259e+01
 9.183517000000000e+00, 2.057661320762213e+01
 9.200184000000000e+00, 4.336779437826083e+01
 9.216851000000000e+00, 7.346547530980543e+01
 9.233518000000000e+00, 6.642445323292287e+01
 9.250185000000000e+00, 6.269855870030857e+01
 9.266852000000000e+00, 4.020859651254283e+01
 9.283519000000000e+00, 3.012987257909018e+01
 9.300186000000000e+00, 3.049308999869465e+01
 9.316853000000000e+00, 4.262842275586216e+01
 9.333520000000000e+00, 4.440184407468145e+01
 9.350187000000000e+00, 3.665530094638454e+01
 9.366854000000000e+00, 2.920549728894509e+01
 9.383521000000000e+00, 2.532596929982238e+01
 9.400188000000000e+00, 2.339976819777877e+01
 9.416855000000000e+00, 2.106076199186268e+01
 9.433522000000000e+00, 7.400545932685214e+00
 9.450189000000000e+00,-8.571725641279109e-01
 9.466856000000000e+00,-1.064438464816266e+01
 9.483523000000000e+00,-2.480549206160156e+01
 9.500190000000000e+00,-3.444224392953348e+01
 9.516857000000000e+00,-3.013242851763088e+01
