Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.SelectedOutput.Trunk.JointReactionForce.L5SacrumAnteroPosteriorForce
 6.366794000000000e+00, 1.788087808735344e+03
 6.383461000000000e+00, 1.792658732051606e+03
 6.400128000000000e+00, 1.792798393844215e+03
 6.416795000000000e+00, 1.791040171608243e+03
 6.433462000000000e+00, 1.787057938998669e+03
 6.450129000000000e+00, 1.785312014898533e+03
 6.466796000000000e+00, 1.792507043133282e+03
 6.483463000000000e+00, 1.798945342639376e+03
 6.500130000000000e+00, 1.804688177554634e+03
 6.516797000000000e+00, 1.810203770546028e+03
 6.533463999999999e+00, 1.815116428131509e+03
 6.550131000000000e+00, 1.818601814923676e+03
 6.566798000000000e+00, 1.816317326849203e+03
 6.583465000000000e+00, 1.804242670514833e+03
 6.600131999999999e+00, 1.787660721300836e+03
 6.616799000000000e+00, 1.766475760652486e+03
 6.633466000000000e+00, 1.749027037970309e+03
 6.650133000000000e+00, 1.722901607116434e+03
 6.666799999999999e+00, 1.714817620397529e+03
 6.683467000000000e+00, 1.720571346863387e+03
 6.700134000000000e+00, 1.725653947253118e+03
 6.716801000000000e+00, 1.733768618073168e+03
 6.733468000000000e+00, 1.741019182373058e+03
 6.750135000000000e+00, 1.739633227803274e+03
 6.766802000000000e+00, 1.719751498923907e+03
 6.783469000000001e+00, 1.690431704415139e+03
 6.800136000000000e+00, 1.708670740496740e+03
 6.816803000000000e+00, 1.713261773575269e+03
 6.833470000000000e+00, 1.705756845058816e+03
 6.850136999999999e+00, 1.700122649851777e+03
 6.866804000000000e+00, 1.707427625395802e+03
 6.883471000000000e+00, 1.723628275485087e+03
 6.900138000000000e+00, 1.748043721690266e+03
 6.916805000000000e+00, 1.781829393919346e+03
 6.933472000000000e+00, 1.791136513378303e+03
 6.950139000000000e+00, 1.799415068326513e+03
 6.966806000000001e+00, 1.823172037591208e+03
 6.983473000000000e+00, 1.843070355122349e+03
 7.000140000000000e+00, 1.845013971158752e+03
 7.016807000000000e+00, 1.822943228779168e+03
 7.033474000000001e+00, 1.794330678574701e+03
 7.050141000000000e+00, 1.771983514087175e+03
 7.066808000000000e+00, 1.750565706049274e+03
 7.083475000000001e+00, 1.747511227183697e+03
 7.100142000000001e+00, 1.751029632303530e+03
 7.116809000000000e+00, 1.766760306131966e+03
 7.133476000000000e+00, 1.779939769816168e+03
 7.150143000000001e+00, 1.783540405895924e+03
 7.166810000000000e+00, 1.797282104968531e+03
 7.183477000000000e+00, 1.806996388737215e+03
 7.200144000000000e+00, 1.822133928440802e+03
 7.216811000000001e+00, 1.831261144972881e+03
 7.233478000000000e+00, 1.821362079381877e+03
 7.250145000000000e+00, 1.815811374094852e+03
 7.266812000000001e+00, 1.805416199142397e+03
 7.283479000000001e+00, 1.803103792980743e+03
 7.300146000000000e+00, 1.818815192381668e+03
 7.316813000000000e+00, 1.806625713576989e+03
 7.333480000000001e+00, 1.792865663403536e+03
 7.350147000000001e+00, 1.789746153417303e+03
 7.366814000000000e+00, 1.777592166870301e+03
 7.383481000000000e+00, 1.780612540689059e+03
 7.400148000000001e+00, 1.784682746065072e+03
 7.416815000000000e+00, 1.791684710999409e+03
 7.433482000000000e+00, 1.787318793732961e+03
 7.450149000000001e+00, 1.774211615978625e+03
 7.466816000000001e+00, 1.749775285383841e+03
 7.483483000000000e+00, 1.731408253274720e+03
 7.500150000000000e+00, 1.729103755263210e+03
 7.516817000000001e+00, 1.732279548747844e+03
 7.533484000000001e+00, 1.737164888149058e+03
 7.550151000000000e+00, 1.741235338292970e+03
 7.566818000000000e+00, 1.750301754724049e+03
 7.583485000000000e+00, 1.764863477072196e+03
 7.600152000000000e+00, 1.788389385573143e+03
 7.616819000000000e+00, 1.807342020653948e+03
 7.633486000000000e+00, 1.844654586999691e+03
 7.650153000000000e+00, 1.872832162006161e+03
 7.666820000000000e+00, 1.898496058254465e+03
 7.683487000000000e+00, 1.919237540224565e+03
 7.700154000000000e+00, 1.940352506413959e+03
 7.716821000000000e+00, 1.967735850533101e+03
 7.733487999999999e+00, 1.986058883220010e+03
 7.750155000000000e+00, 1.986703936894794e+03
 7.766822000000000e+00, 1.976805349952467e+03
 7.783489000000000e+00, 1.964734718801571e+03
 7.800155999999999e+00, 1.954634920749856e+03
 7.816823000000000e+00, 1.954622964109673e+03
 7.833490000000000e+00, 1.952886632693699e+03
 7.850157000000000e+00, 1.946682998606805e+03
 7.866823999999999e+00, 1.939532844301248e+03
 7.883491000000000e+00, 1.929283495871832e+03
 7.900158000000000e+00, 1.912717438430980e+03
 7.916825000000000e+00, 1.899073842260368e+03
 7.933492000000000e+00, 1.890605519574239e+03
 7.950159000000000e+00, 1.873943649617216e+03
 7.966826000000000e+00, 1.869287548713496e+03
 7.983493000000001e+00, 1.891999484956767e+03
 8.000160000000001e+00, 1.877309085865856e+03
 8.016827000000001e+00, 1.858446869561662e+03
 8.033494000000001e+00, 1.827389656520927e+03
 8.050160999999999e+00, 1.832260214957451e+03
 8.066827999999999e+00, 1.827093004232175e+03
 8.083495000000001e+00, 1.825005775650627e+03
 8.100162000000001e+00, 1.820259393206152e+03
 8.116828999999999e+00, 1.822830050229744e+03
 8.133495999999999e+00, 1.836487975062288e+03
 8.150163000000001e+00, 1.857529311140519e+03
 8.166830000000001e+00, 1.856513450655222e+03
 8.183496999999999e+00, 1.870682147448962e+03
 8.200164000000001e+00, 1.872483187144104e+03
 8.216831000000001e+00, 1.856244859406176e+03
 8.233498000000001e+00, 1.825067253002755e+03
 8.250164999999999e+00, 1.819638405042544e+03
 8.266832000000001e+00, 1.810698575663283e+03
 8.283499000000001e+00, 1.796911110474098e+03
 8.300166000000001e+00, 1.788052722488827e+03
 8.316833000000001e+00, 1.775303200928098e+03
 8.333500000000001e+00, 1.780125117559328e+03
 8.350167000000001e+00, 1.812578366212206e+03
 8.366833999999999e+00, 1.822969216936607e+03
 8.383501000000001e+00, 1.827718382433656e+03
 8.400168000000001e+00, 1.835908533925237e+03
 8.416835000000001e+00, 1.838890408581131e+03
 8.433501999999999e+00, 1.819199349334621e+03
 8.450169000000001e+00, 1.822300230934330e+03
 8.466836000000001e+00, 1.838649167371037e+03
 8.483503000000001e+00, 1.830554426684644e+03
 8.500170000000001e+00, 1.709047575887957e+03
 8.516837000000001e+00, 1.809880013633488e+03
 8.533504000000001e+00, 1.793499170477716e+03
 8.550171000000001e+00, 1.787688122837807e+03
 8.566838000000001e+00, 1.782319846298945e+03
 8.583505000000001e+00, 1.766717413074268e+03
 8.600172000000001e+00, 1.756695953207093e+03
 8.616839000000001e+00, 1.740329473137084e+03
 8.633506000000001e+00, 1.734561174409452e+03
 8.650173000000001e+00, 1.728049569385432e+03
 8.666840000000001e+00, 1.723292140006580e+03
 8.683507000000001e+00, 1.718711302243635e+03
 8.700174000000001e+00, 1.714180304995571e+03
 8.716841000000001e+00, 1.710264206485407e+03
 8.733508000000000e+00, 1.704009605202100e+03
 8.750175000000000e+00, 1.696665089100799e+03
 8.766842000000000e+00, 1.699692428603291e+03
 8.783509000000000e+00, 1.695179825838055e+03
 8.800176000000000e+00, 1.701890863300844e+03
 8.816843000000000e+00, 1.715558909166927e+03
 8.833510000000000e+00, 1.721896548942164e+03
 8.850177000000000e+00, 1.736673882866410e+03
 8.866844000000000e+00, 1.757824668645665e+03
 8.883511000000000e+00, 1.770997953784812e+03
 8.900178000000000e+00, 1.800467141595842e+03
 8.916845000000000e+00, 1.821895018331237e+03
 8.933512000000000e+00, 1.842419578902308e+03
 8.950179000000000e+00, 1.870455308039195e+03
 8.966846000000000e+00, 1.871327040244288e+03
 8.983513000000000e+00, 1.874470365985688e+03
 9.000180000000000e+00, 1.874399929965315e+03
 9.016847000000000e+00, 1.863890129708114e+03
 9.033514000000000e+00, 1.865981481428882e+03
 9.050181000000000e+00, 1.860454430780400e+03
 9.066848000000000e+00, 1.839179418506090e+03
 9.083515000000000e+00, 1.808266104676404e+03
 9.100182000000000e+00, 1.781645887317127e+03
 9.116849000000000e+00, 1.770392424714265e+03
 9.133516000000000e+00, 1.767141291414550e+03
 9.150183000000000e+00, 1.775651131325768e+03
 9.166850000000000e+00, 1.807795829115009e+03
 9.183517000000000e+00, 1.835328259209151e+03
 9.200184000000000e+00, 1.789812929421697e+03
 9.216851000000000e+00, 1.767700113852799e+03
 9.233518000000000e+00, 1.740340872449633e+03
 9.250185000000000e+00, 1.720920549151165e+03
 9.266852000000000e+00, 1.703982510358336e+03
 9.283519000000000e+00, 1.707038109266867e+03
 9.300186000000000e+00, 1.706258996220569e+03
 9.316853000000000e+00, 1.717458785010407e+03
 9.333520000000000e+00, 1.731384641675921e+03
 9.350187000000000e+00, 1.720555535558892e+03
 9.366854000000000e+00, 1.713566595899928e+03
 9.383521000000000e+00, 1.693305399953363e+03
 9.400188000000000e+00, 1.682285287981412e+03
 9.416855000000000e+00, 1.670820636173684e+03
 9.433522000000000e+00, 1.661230815833880e+03
