Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.SelectedOutput.Trunk.JointReactionForce.L5SacrumAnteroPosteriorForce
0.050001,26.38512031972795
0.066668,28.44275101311059
0.083335,-35.63185383398766
0.100002,84.25925485400626
0.116669,19.89182559975942
0.133336,114.83502296882659
0.150003,-8.56375335432331
0.16667,-11.291400793981431
0.183337,-26.366927694257363
0.200004,38.05881010866283
0.216671,-10.83164776331813
0.233338,-32.47485215211851
0.250005,71.75974445465934
0.266672,49.57470567693005
0.283339,-5.78671590690621
0.3000060000000001,107.01818639822409
0.316673,30.74948303949313
0.33334,-70.9564011878141
0.350007,74.27280032469474
0.366674,-5.600180599365501
0.383341,87.85532553128917
0.400008,131.97033556663396
0.416675,90.39659200949654
0.433342,97.81887695269683
0.450009,128.71181742907856
0.466676,30.659298190042882
0.4833430000000001,36.72253716325989
0.50001,122.10050341710243
0.5166769999999999,-32.77242498671885
0.533344,-35.45230553910293
0.550011,115.83863259043045
0.566678,68.25713822472582
0.583345,129.87228994560064
0.600012,-2.8456947173622886
0.616679,49.13550722855319
0.633346,-7.414232423259328
0.650013,72.67289253292334
0.66668,146.89485421052694
0.6833469999999999,93.1080325936581
0.7000139999999999,56.87267156912584
0.716681,11.099676165228807
0.733348,116.11746254814474
0.750015,90.45763329756805
0.766682,122.21948060619954
0.783349,46.58574984414629
0.8000160000000001,48.60583200290212
0.8166829999999999,-17.217584800921458
0.8333499999999999,128.5572403842801
0.850017,127.53332146847305
0.8666839999999999,128.06425098505912
0.883351,148.20903890044153
0.900018,120.67077561436106
0.916685,-10.904890095047222
0.933352,4.33251871480887
0.950019,9.397068567788352
0.966686,133.26940200767643
0.983353,133.8147962638138
1.00002,-30.980482448113662
1.016687,80.73038340029669
1.033354,-17.573385086061947
1.050021,155.49480875906443
1.066688,16.116858149560812
1.083355,21.58854407717385
1.100022,39.9901295821974
1.116689,116.77602629938676
1.133356,56.176707229008116
1.150023,119.69939717904171
1.16669,178.82146107326673
1.183357,40.88853126275812
1.200024,36.689231762442205
1.216691,114.93343195404029
1.233358,49.14519109895565
1.250025,-13.195569934056977
1.266692,9.47613680375813
1.283359,-1.2050275158494372
1.300026,59.27313732714374
1.316693,124.00053378780544
1.33336,67.32447620719714
1.350027,-42.77618614656389
1.366694,110.32766283151852
1.383361,-28.2090227838544
1.400028,-38.83174003793697
1.416695,-17.3919335077395
1.433362,80.18120244064941
1.450029,7.73148467122051
1.466696,-41.83941393530646
1.483363,91.86018505927747
1.50003,67.05428353726752
1.516697,-6.442918234543058
1.533364,9.159109683587431
1.550031,149.17932241989865
1.566698,141.16010009139433
1.583365,172.82648594150402
1.600032,66.5334918448476
1.616699,195.658916785876
1.633366,67.3273033736211
1.650033,55.2914585385962
1.6667,47.905312050960504
1.683367,55.616016928667705
1.700034,181.256584674897
1.716701,116.9185376123957
1.733368,189.7130351224809
1.750035,43.4332115570553
1.766702,138.1868461429457
1.783369,135.9850259273754
1.800036,160.1846233146998
1.816703,72.48860518733599
1.83337,188.3619245575242
1.850037,257.0880155406549
1.866704,263.62658669413713
1.883371,264.2458818452256
1.900038,275.4245104307467
1.916705,252.1550856211464
1.933372,134.8779150849134
1.950039,107.4912684392068
1.966706,197.2304997393951
1.983373,274.76908580186114
2.00004,123.66573307227819
2.016707,161.3210111406777
2.033374,55.3428368952986
2.050041,33.2808318046155
2.066708,108.8945392138149
2.083375,54.687184472688955
2.100042,109.05664731276774
2.116709,92.0973125644093
2.133376,88.1948424179271
2.150043,110.8493707652626
2.16671,20.955292685360803
2.183377,58.645638238965404
2.200044,226.8940815839764
2.216711,38.25583451683869
2.233378,130.0642115004292
2.250045,67.5223770226639
2.266712,95.7322499543533
2.283379,115.7514013935691
2.300046,169.0963056487718
2.316713,212.7949134914638
2.33338,193.9893050970299
2.350047,36.3148511547748
2.366714,49.60037241409091
2.383381,42.80111491909071
2.400048,93.00865813110451
2.416715,94.2966754595422
2.433382,110.84519940715441
2.450049,188.3142493895336
2.466716,232.8683769482625
2.483383,148.8085690423119
2.50005,238.9257175872747
2.516717,60.842620252762
2.533384,82.81422402602169
2.550051,131.8293384457594
2.566718,183.3656506494894
2.583385,85.13542049162231
2.600052,111.5078287388138
2.616719,192.2961323333584
2.633386,244.7610830597566
2.650053,143.9752792748096
2.66672,212.6096591755643
2.683387,83.2705120520427
2.700054,242.5676215986435
2.716721,209.1976801464677
2.733388,63.08341497250001
2.750055,134.5758148166747
2.766722,155.9961561767781
2.783389,147.4223571368991
2.800056,148.9186525382178
2.816723,91.408820154637
2.83339,171.0508671453292
2.850057,90.9936232540683
2.866724,204.2025812359042
2.883391,160.4059382916853
2.900058,49.394049961331206
2.916725,146.2352574731641
2.933392,99.015449745692
2.950059,185.9603933974897
2.966726,188.1190008953806
2.983393,92.4575430122422
3.00006,72.0506485087761
3.016727,54.128386430699095
3.033394,132.77963728082057
3.050061,41.933181800892385
3.066728,29.86208465387402
3.083395,151.8184319161249
3.100062,-5.852686568204803
3.116729,11.303166623933834
3.133396,100.71886696554266
3.150063,21.609143592162326
3.16673,9.544799387293025
3.183397,150.28496540009579
3.200064,123.62275410707443
3.216731,93.7166772954169
3.233398,-58.07942925382303
3.250065,-6.077414767742162
3.266732,56.26628160103851
3.283399,111.14668251028573
3.300066,82.8219548820521
3.316733,-15.558368021377579
3.3334,-51.703201899613035
3.350067,70.125860778751
3.366734,53.99869404579311
3.383401,4.932556089472509
3.400068,-0.9840548727117202
3.416735,8.178248223912899
3.433402,-30.83311917283022
3.450069,-48.269220318217904
3.466736,-18.397306332556518
3.483403,-22.60074357308942
3.50007,64.20599108566361
3.516737,95.35551631666792
3.533404,34.35701470328112
3.550071,18.86402311493682
3.566738,4.9740117567112705
3.583405,-56.07193906902792
3.600072,-63.03018203437401
3.616739,94.3557646744542
3.633406,60.423491566140655
3.650073,28.01487623147724
3.66674,128.7234361182844
3.683407,87.35213403945487
3.700074,97.77946080661634
3.716741,-19.291947095402413
3.733408,80.05906284141713
3.750075,117.72702094330936
3.766742,-27.08281962172054
3.783409,-31.92178078110217
3.800076,75.74970006952577
3.816743,92.93314559500304
3.83341,110.35504595477522
3.850077,-68.13257188258626
3.866744,-5.82443316800212
3.883411,-57.61256395701333
3.900078,-24.548533063467282
3.916745,-33.83402138245249
3.933412,-4.782208610056591
3.950079,86.01289652612019
3.966746,28.20432150958693
3.983413,-26.26298929989489
4.000080000000001,24.6659605179642
4.016747000000001,57.48160686313071
4.033414,-72.78014881929977
4.050081,-39.33430301182295
4.066748,-65.52963401806397
4.083415,25.07167470518626
4.100082,54.016467203174486
4.116749,26.57820869908653
4.133416,69.63323101180305
4.150083,-8.017144749108411
4.16675,54.86830003257887
4.183417,-16.127137111129628
4.200084,-57.85847914836438
4.216751,4.359508755168953
4.233418,76.054418898818
4.250085,-45.82559337623746
4.266752,142.8902874123943
4.283419,49.66654085943678
4.300086,108.9308180763951
4.316753,47.68467804098452
4.33342,134.22949035623145
4.350087,-49.7837775455327
4.366754,30.64306621102817
4.383421,-59.03241026097164
4.400088,-6.031200523046209
4.416755,126.8653651151661
4.433422,-33.85100401673846
4.450089,21.74712253569293
4.466756,133.08137446923698
4.483423,-7.693114521688088
4.50009,69.48365479238166
4.516757,99.78913462717011
4.533424,171.16625649214114
4.550091,-0.12156429520086931
4.566758,-32.01609236404022
4.583425,70.70643877770998
4.600092,111.1605884623059
4.616759,-6.015073001391201
4.633426,34.10261842488478
4.650093,90.25361383854171
4.66676,6.549331551493779
4.683427,65.59231734153775
4.700094,62.36921780504221
4.716761,127.20645048509378
4.733428,45.18240443321979
4.750095,82.83401180354777
4.766762,64.81726687353628
4.783429,-41.363191712312016
4.800096,29.72914003415702
4.816763000000001,47.90590533858408
4.83343,-60.95088878042074
4.850097,-35.49859794822459
4.866764,55.45139709943473
4.883431,2.4010930511343265
4.900098,-74.26590170883324
4.916765,-76.80994966264343
4.933432,55.45369584135156
4.950099,100.75095215939629
4.966766000000001,127.24666819457717
4.983433000000001,132.24386562196847
5.000100000000001,2.6539044867884627
5.016767000000001,-43.68920671651399
5.033434000000001,-33.69893623215728
5.050101,118.28414325644117
5.066768,-40.58158952551746
5.083435,-23.73751299384978
5.100102,46.802187012355276
5.116769,38.72652880613639
5.133436000000001,-22.604079334017882
5.150103000000001,-35.09104441021246
5.166770000000001,110.51967121727476
5.183437000000001,73.03741668211137
5.200104000000001,-4.50516276567059
5.216771,-34.93408183526044
5.233438,-54.13203711600186
5.250105,-66.1156777963212
5.266772,41.846153281048785
5.283439,-17.92162091508716
5.300106,63.1000638586989
5.316773,-60.42729536828996
5.33344,-39.20217187838224
5.350107,90.27392755568493
5.366774,-52.14751143122523
5.383441,151.921339992893
5.400108,163.16457821189053
5.416775,78.18263636785426
5.433442,63.22006744728006
5.450109,5.959608436420439
5.466776,153.40353259594093
5.483443,109.89243513781474
5.50011,84.03402222591248
5.516777,70.34453551291773
5.533444,-18.712068031241472
5.550111,179.37654273256322
5.566778,199.01564827712372
